SubscriptionGuid,ResourceGroup,ResourceLocation,UsageDateTime,MeterCategory,MeterSubCategory,MeterId,MeterName,MeterRegion,UsageQuantity,ResourceRate,PreTaxCost,ConsumedService,ResourceType,InstanceId,Tags,OfferId,AdditionalInfo,ServiceInfo1,ServiceInfo2,ServiceName,ServiceTier,Currency,UnitOfMeasure
e4734e32-9eb3-427b-903c-f8c8044bf810,rg-security-4,East US,2023-12-05 18:25:00,Security,Key Vault,meter-security-8414,Key Vault - East US,East US,86.24,1.623,181.9578,Microsoft.Security,Microsoft.Storage/storageAccounts,instance-27396,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-3"", ""CostCenter"": ""CC-431""}",MS-AZR-4373,Additional info for Security,Service info 1 - 87,Service info 2 - 49,Azure Key Vault,Free,USD,1 Node
d94285ef-196c-4104-9bec-a07e101e6ec9,rg-shared-2,East US,2023-01-17 00:14:00,Management,Log Analytics,meter-management-2831,Log Analytics - East US,East US,379.39,0.0978,48.2356,Microsoft.Management,Microsoft.Compute/virtualMachines,instance-71929,"{""Environment"": ""Staging"", ""Owner"": ""team-frontend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-546""}",MS-AZR-9180,Additional info for Management,Service info 1 - 10,Service info 2 - 51,Azure Log Analytics,Basic,USD,1 TB
4210cccc-51be-447f-897e-b6272126e83b,rg-dev-3,East US,2023-05-21 08:46:00,Security,Security Center,meter-security-3037,Security Center - East US,East US,68.89,1.8209,87.8093,Microsoft.Security,Microsoft.Storage/storageAccounts,instance-27556,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-204""}",MS-AZR-2789,Additional info for Security,Service info 1 - 24,Service info 2 - 79,Azure Security Center,Basic,USD,1 TB-Month
43c181e2-fce9-4908-93a7-c0935b9f899b,rg-shared-3,East US,2023-01-19 07:56:00,Analytics,Power BI,meter-analytics-4017,Power BI - East US,East US,55.46,0.6263,45.155,Microsoft.Analytics,Microsoft.Compute/virtualMachines,instance-82867,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-4"", ""CostCenter"": ""CC-647""}",MS-AZR-5240,Additional info for Analytics,Service info 1 - 40,Service info 2 - 47,Azure Power BI,Free,USD,1 Unit
78d20c09-f296-4b07-b796-46dd3fa02511,rg-dev-2,East US,2023-09-05 12:54:00,Compute,Batch,meter-compute-2249,Batch - East US,East US,520.94,0.3336,173.7856,Microsoft.Compute,Microsoft.Network/loadBalancers,instance-30669,"{""Environment"": ""Test"", ""Owner"": ""team-frontend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-358""}",MS-AZR-2514,Additional info for Compute,Service info 1 - 86,Service info 2 - 71,Azure Batch,Basic,USD,1 GB-Month
4e775372-b3ae-459d-901e-0fc1db2d3de7,rg-prod-2,East US,2023-07-24 03:24:00,Compute,Batch,meter-compute-9831,Batch - East US,East US,668.4,0.4287,315.1974,Microsoft.Compute,Microsoft.Compute/virtualMachines,instance-16892,"{""Environment"": ""Test"", ""Owner"": ""team-devops"", ""Project"": ""project-9"", ""CostCenter"": ""CC-209""}",MS-AZR-4238,Additional info for Compute,Service info 1 - 2,Service info 2 - 75,Azure Batch,Standard,USD,1 Core
25fc0337-d3b8-4306-b64b-a60aa7eead6f,rg-security-9,East US,2023-12-11 01:45:00,Security,Security Center,meter-security-6762,Security Center - East US,East US,97.61,1.5231,193.2707,Microsoft.Security,Microsoft.Network/loadBalancers,instance-54165,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-8"", ""CostCenter"": ""CC-740""}",MS-AZR-1906,Additional info for Security,Service info 1 - 41,Service info 2 - 24,Azure Security Center,Premium,USD,1 TB-Month
11401ec3-46db-4059-9de6-d40eefc93746,rg-dev-3,East US,2023-11-16 03:50:00,AI/ML,Bot Service,meter-ai/ml-8151,Bot Service - East US,East US,3031.86,1.6741,6598.3278,Microsoft.AI/ML,Microsoft.CognitiveServices/accounts,instance-36238,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-3"", ""CostCenter"": ""CC-498""}",MS-AZR-8371,Additional info for AI/ML,Service info 1 - 47,Service info 2 - 26,Azure Bot Service,Free,USD,1 GB
7d7292a3-15d9-4322-b960-4b546d8a1f41,rg-storage-8,East US,2023-02-17 01:11:00,Storage,File Storage,meter-storage-9747,File Storage - East US,East US,412.59,0.0303,12.5015,Microsoft.Storage,Microsoft.Web/sites,instance-88888,"{""Environment"": ""Production"", ""Owner"": ""team-data"", ""Project"": ""project-4"", ""CostCenter"": ""CC-102""}",MS-AZR-3196,Additional info for Storage,Service info 1 - 18,Service info 2 - 87,Azure File Storage,Basic,USD,1 Hour
4e273a3f-a430-4208-9485-4f7632c4c586,rg-prod-1,East US,2023-06-09 06:01:00,AI/ML,Speech Services,meter-ai/ml-9363,Speech Services - East US,East US,3862.5,1.1955,5079.3806,Microsoft.AI/ML,Microsoft.CognitiveServices/accounts,instance-15452,"{""Environment"": ""Test"", ""Owner"": ""team-backend"", ""Project"": ""project-9"", ""CostCenter"": ""CC-945""}",MS-AZR-5740,Additional info for AI/ML,Service info 1 - 86,Service info 2 - 98,Azure Speech Services,Basic,USD,1 Hour
90e293f5-00db-405a-a2de-3fcaccebbbf6,rg-test-2,East US,2023-04-11 15:12:00,Network,Bandwidth,meter-network-1745,Bandwidth - East US,East US,804.85,0.0325,26.1576,Microsoft.Network,Microsoft.CognitiveServices/accounts,instance-77381,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-725""}",MS-AZR-2373,Additional info for Network,Service info 1 - 46,Service info 2 - 35,Azure Bandwidth,Premium,USD,1 Request
60797156-9f3c-4b7e-a4c2-6b5d4477c5ec,rg-shared-3,East US,2023-01-19 12:22:00,Network,Application Gateway,meter-network-7051,Application Gateway - East US,East US,853.88,0.1853,205.6912,Microsoft.Network,Microsoft.CognitiveServices/accounts,instance-44254,"{""Environment"": ""Test"", ""Owner"": ""team-devops"", ""Project"": ""project-4"", ""CostCenter"": ""CC-893""}",MS-AZR-3504,Additional info for Network,Service info 1 - 3,Service info 2 - 48,Azure Application Gateway,Consumption,USD,1 GB
f310f58c-a400-438b-80ae-01e68635148e,rg-shared-3,East US,2023-04-27 04:23:00,Compute,Container Instances,meter-compute-1838,Container Instances - East US,East US,265.03,0.3618,95.8879,Microsoft.Compute,Microsoft.KeyVault/vaults,instance-60773,"{""Environment"": ""Test"", ""Owner"": ""team-frontend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-652""}",MS-AZR-7215,Additional info for Compute,Service info 1 - 28,Service info 2 - 3,Azure Container Instances,Basic,USD,1 GB-Month
9b3ccb5c-962a-403e-bc3c-5295c259a50f,rg-prod-3,East US,2023-03-22 12:33:00,Security,Security Center,meter-security-4740,Security Center - East US,East US,48.28,1.5232,73.5401,Microsoft.Security,Microsoft.ContainerService/managedClusters,instance-57240,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-6"", ""CostCenter"": ""CC-999""}",MS-AZR-5483,Additional info for Security,Service info 1 - 80,Service info 2 - 86,Azure Security Center,Premium,USD,1 GB-Hour
392f8f36-c715-498c-b4e1-04b2bb52f187,rg-dev-3,South Central US,2023-04-20 12:36:00,Security,Security Center,meter-security-2701,Security Center - South Central US,South Central US,63.22,1.5321,96.8594,Microsoft.Security,Microsoft.Network/loadBalancers,instance-27809,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-5"", ""CostCenter"": ""CC-603""}",MS-AZR-4231,Additional info for Security,Service info 1 - 32,Service info 2 - 10,Azure Security Center,Basic,USD,1 GB-Hour
8f219bb0-0c45-446e-83dc-970660370988,rg-storage-4,East US,2023-09-25 01:36:00,Storage,Disk Storage,meter-storage-5548,Disk Storage - East US,East US,8067.85,0.0728,587.3395,Microsoft.Storage,Microsoft.ContainerService/managedClusters,instance-92097,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-706""}",MS-AZR-7655,Additional info for Storage,Service info 1 - 46,Service info 2 - 83,Azure Disk Storage,Premium,USD,1 Node
6b101b56-a36b-4129-b7eb-edae8af3d98c,rg-shared-3,East US,2023-08-05 23:11:00,Management,Monitor,meter-management-8235,Monitor - East US,East US,858.27,0.2695,178.1039,Microsoft.Management,Microsoft.Compute/virtualMachines,instance-26831,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-9"", ""CostCenter"": ""CC-732""}",MS-AZR-9353,Additional info for Management,Service info 1 - 76,Service info 2 - 3,Azure Monitor,Consumption,USD,1 vCPU
436dae43-57be-4078-b16b-b41299afb865,rg-dev-1,East US,2023-11-17 16:28:00,Database,MySQL,meter-database-8251,MySQL - East US,East US,31.82,3.4146,141.2484,Microsoft.Database,Microsoft.CognitiveServices/accounts,instance-26126,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-9"", ""CostCenter"": ""CC-992""}",MS-AZR-1394,Additional info for Database,Service info 1 - 89,Service info 2 - 78,Azure MySQL,Standard,USD,1 vCPU
f5b9874f-74f8-407e-97f2-8441624cbb8a,rg-prod-1,East US,2023-11-06 03:11:00,Security,Sentinel,meter-security-2611,Sentinel - East US,East US,88.59,0.8269,95.2316,Microsoft.Security,Microsoft.Sql/servers,instance-88240,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-1"", ""CostCenter"": ""CC-811""}",MS-AZR-2211,Additional info for Security,Service info 1 - 2,Service info 2 - 88,Azure Sentinel,Standard,USD,1 TB-Month
9fe614f1-9831-4ceb-a84e-9a967f13da22,rg-ai/ml-7,South Central US,2023-07-19 22:46:00,AI/ML,Machine Learning,meter-ai/ml-9793,Machine Learning - South Central US,South Central US,7940.74,1.1554,10092.2041,Microsoft.AI/ML,Microsoft.Network/loadBalancers,instance-71776,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-6"", ""CostCenter"": ""CC-731""}",MS-AZR-6727,Additional info for AI/ML,Service info 1 - 37,Service info 2 - 48,Azure Machine Learning,Standard,USD,1 Request
909c6f58-e502-40c3-ad33-b2ff28af589d,rg-prod-2,East US,2023-05-29 17:59:00,AI/ML,Cognitive Services,meter-ai/ml-6943,Cognitive Services - East US,East US,6258.04,0.5843,3656.5728,Microsoft.AI/ML,Microsoft.Storage/storageAccounts,instance-74322,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-4"", ""CostCenter"": ""CC-558""}",MS-AZR-6604,Additional info for AI/ML,Service info 1 - 100,Service info 2 - 53,Azure Cognitive Services,Basic,USD,1 API Call
fea49914-4adc-42d3-b240-c80a6e8d076f,rg-dev-2,East US,2023-10-06 17:08:00,Database,SQL Database,meter-database-9715,SQL Database - East US,East US,31.67,2.2105,70.0065,Microsoft.Database,Microsoft.Sql/servers,instance-23007,"{""Environment"": ""Staging"", ""Owner"": ""team-frontend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-236""}",MS-AZR-8396,Additional info for Database,Service info 1 - 57,Service info 2 - 60,Azure SQL Database,Free,USD,1 GB-Second
f3388af4-d3eb-4f54-8c18-39592ce37c36,rg-network-2,East US,2023-01-30 04:23:00,Network,Load Balancer,meter-network-3300,Load Balancer - East US,East US,240.93,0.1191,37.3032,Microsoft.Network,Microsoft.Storage/storageAccounts,instance-36874,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-10"", ""CostCenter"": ""CC-104""}",MS-AZR-8392,Additional info for Network,Service info 1 - 13,Service info 2 - 37,Azure Load Balancer,Free,USD,1 Transaction
b03e1281-511e-436b-882c-34044f7a9864,rg-test-2,East US,2023-01-05 19:08:00,Network,VPN Gateway,meter-network-8906,VPN Gateway - East US,East US,800.35,0.1206,125.4789,Microsoft.Network,Microsoft.Compute/virtualMachines,instance-36401,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-7"", ""CostCenter"": ""CC-291""}",MS-AZR-5859,Additional info for Network,Service info 1 - 19,Service info 2 - 41,Azure VPN Gateway,Consumption,USD,1 GB-Second
f72a60e1-023c-49a7-b1de-1c8d07b61590,rg-prod-1,East US,2023-03-31 07:59:00,Network,Application Gateway,meter-network-8492,Application Gateway - East US,East US,745.63,0.2069,154.2708,Microsoft.Network,Microsoft.KeyVault/vaults,instance-39644,"{""Environment"": ""Production"", ""Owner"": ""team-devops"", ""Project"": ""project-8"", ""CostCenter"": ""CC-586""}",MS-AZR-6005,Additional info for Network,Service info 1 - 95,Service info 2 - 10,Azure Application Gateway,Free,USD,1 TB
23ad9ea4-2561-43f8-97aa-dd8d8955f98d,rg-dev-3,East US,2023-08-01 17:13:00,Security,Defender,meter-security-1809,Defender - East US,East US,70.34,1.7608,136.2402,Microsoft.Security,Microsoft.Storage/storageAccounts,instance-94597,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-669""}",MS-AZR-2307,Additional info for Security,Service info 1 - 23,Service info 2 - 7,Azure Defender,Free,USD,1 Transaction
efc80018-ada9-4d01-9041-ff867b983151,rg-prod-4,East US,2023-07-24 08:23:00,Analytics,Power BI,meter-analytics-5290,Power BI - East US,East US,997.77,0.3967,435.3969,Microsoft.Analytics,Microsoft.Compute/virtualMachines,instance-92750,"{""Environment"": ""Test"", ""Owner"": ""team-devops"", ""Project"": ""project-2"", ""CostCenter"": ""CC-992""}",MS-AZR-3797,Additional info for Analytics,Service info 1 - 84,Service info 2 - 87,Azure Power BI,Basic,USD,1 vCPU
b87e0682-cf7f-4ef0-a19a-a03973a43e4e,rg-management-5,East US,2023-12-06 14:31:00,Management,Policy,meter-management-5296,Policy - East US,East US,383.69,0.1872,93.3748,Microsoft.Management,Microsoft.KeyVault/vaults,instance-67355,"{""Environment"": ""Development"", ""Owner"": ""team-frontend"", ""Project"": ""project-8"", ""CostCenter"": ""CC-724""}",MS-AZR-3978,Additional info for Management,Service info 1 - 51,Service info 2 - 28,Azure Policy,Premium,USD,1 Transaction
426a9d4a-647f-41b5-91fe-ea9ae684d9bb,rg-dev-1,East US,2023-07-22 15:29:00,Storage,Data Lake,meter-storage-2371,Data Lake - East US,East US,2416.86,0.0478,88.9549,Microsoft.Storage,Microsoft.Sql/servers,instance-35565,"{""Environment"": ""Production"", ""Owner"": ""team-data"", ""Project"": ""project-8"", ""CostCenter"": ""CC-656""}",MS-AZR-4418,Additional info for Storage,Service info 1 - 75,Service info 2 - 43,Azure Data Lake,Free,USD,1 Instance
a959c0f7-c327-483b-9fd1-43b4110b7771,rg-shared-2,South Central US,2023-02-04 18:36:00,Compute,Batch,meter-compute-9488,Batch - South Central US,South Central US,800.61,0.4267,239.1342,Microsoft.Compute,Microsoft.KeyVault/vaults,instance-37539,"{""Environment"": ""Staging"", ""Owner"": ""team-devops"", ""Project"": ""project-8"", ""CostCenter"": ""CC-659""}",MS-AZR-1313,Additional info for Compute,Service info 1 - 46,Service info 2 - 79,Azure Batch,Free,USD,1 Node
666a9614-4e52-419c-b8e4-392b13f5125b,rg-shared-3,East US,2023-09-07 09:34:00,Database,MySQL,meter-database-8157,MySQL - East US,East US,10.3,0.277,2.8531,Microsoft.Database,Microsoft.CognitiveServices/accounts,instance-11745,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-3"", ""CostCenter"": ""CC-140""}",MS-AZR-9238,Additional info for Database,Service info 1 - 43,Service info 2 - 35,Azure MySQL,Standard,USD,1 Transaction
39d6d15b-ff5a-4197-a3e1-f8eb03027217,rg-analytics-2,East US,2023-09-21 13:14:00,Analytics,Stream Analytics,meter-analytics-2253,Stream Analytics - East US,East US,213.25,0.9544,203.5258,Microsoft.Analytics,Microsoft.Web/sites,instance-89719,"{""Environment"": ""Production"", ""Owner"": ""team-backend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-955""}",MS-AZR-7097,Additional info for Analytics,Service info 1 - 53,Service info 2 - 65,Azure Stream Analytics,Premium,USD,1 vCPU
7a265564-409d-46f3-bb76-8a5edd9041c4,rg-test-2,East US,2023-03-07 22:07:00,Database,SQL Database,meter-database-9112,SQL Database - East US,East US,92.27,1.3045,120.3662,Microsoft.Database,Microsoft.Storage/storageAccounts,instance-62757,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-3"", ""CostCenter"": ""CC-956""}",MS-AZR-4789,Additional info for Database,Service info 1 - 11,Service info 2 - 99,Azure SQL Database,Basic,USD,1 TB-Month
dd27e684-f1b6-49e4-84bd-7a8640fafef2,rg-ai/ml-4,East US,2023-11-05 08:52:00,AI/ML,Bot Service,meter-ai/ml-2398,Bot Service - East US,East US,6694.67,2.9683,18083.328,Microsoft.AI/ML,Microsoft.CognitiveServices/accounts,instance-79218,"{""Environment"": ""Development"", ""Owner"": ""team-devops"", ""Project"": ""project-10"", ""CostCenter"": ""CC-414""}",MS-AZR-6194,Additional info for AI/ML,Service info 1 - 7,Service info 2 - 20,Azure Bot Service,Consumption,USD,1 Node
465f8f09-b6ec-43a3-b08c-cff3e2d62fd8,rg-prod-2,East US,2023-03-27 06:05:00,Storage,Archive Storage,meter-storage-5728,Archive Storage - East US,East US,1512.65,0.063,95.297,Microsoft.Storage,Microsoft.Sql/servers,instance-62209,"{""Environment"": ""Staging"", ""Owner"": ""team-backend"", ""Project"": ""project-2"", ""CostCenter"": ""CC-490""}",MS-AZR-7996,Additional info for Storage,Service info 1 - 69,Service info 2 - 39,Azure Archive Storage,Consumption,USD,1 GB-Month
f493c624-373f-4e8c-92fb-838876dacc30,rg-dev-1,East US,2023-01-03 07:43:00,AI/ML,Bot Service,meter-ai/ml-2379,Bot Service - East US,East US,2861.03,2.8261,10511.224,Microsoft.AI/ML,Microsoft.Web/sites,instance-29495,"{""Environment"": ""Development"", ""Owner"": ""team-data"", ""Project"": ""project-9"", ""CostCenter"": ""CC-804""}",MS-AZR-2315,Additional info for AI/ML,Service info 1 - 54,Service info 2 - 17,Azure Bot Service,Free,USD,1 GB
04cf9777-0894-440c-bd7d-e875fee00181,rg-network-5,East US,2023-04-04 21:05:00,Network,Bandwidth,meter-network-4725,Bandwidth - East US,East US,752.21,0.2523,189.7826,Microsoft.Network,Microsoft.Compute/virtualMachines,instance-48410,"{""Environment"": ""Development"", ""Owner"": ""team-backend"", ""Project"": ""project-6"", ""CostCenter"": ""CC-152""}",MS-AZR-6621,Additional info for Network,Service info 1 - 90,Service info 2 - 78,Azure Bandwidth,Premium,USD,1 GB-Month
21f13a73-0817-44bb-96d2-700ca99536f7,rg-storage-1,East US,2023-06-23 09:34:00,Storage,Disk Storage,meter-storage-6546,Disk Storage - East US,East US,1976.69,0.0094,20.439,Microsoft.Storage,Microsoft.ContainerService/managedClusters,instance-80917,"{""Environment"": ""Staging"", ""Owner"": ""team-data"", ""Project"": ""project-10"", ""CostCenter"": ""CC-180""}",MS-AZR-2842,Additional info for Storage,Service info 1 - 2,Service info 2 - 71,Azure Disk Storage,Standard,USD,1 TB
f45bf0f4-aff8-466d-9714-cdd53fb1f213,rg-shared-2,East US,2023-08-20 21:32:00,AI/ML,Bot Service,meter-ai/ml-5892,Bot Service - East US,East US,1945.04,1.6569,2481.5073,Microsoft.AI/ML,Microsoft.CognitiveServices/accounts,instance-64967,"{""Environment"": ""Development"", ""Owner"": ""team-data"", ""Project"": ""project-9"", ""CostCenter"": ""CC-369""}",MS-AZR-1620,Additional info for AI/ML,Service info 1 - 78,Service info 2 - 53,Azure Bot Service,Standard,USD,1 GB
353787c5-4c4d-4c92-9a01-b5890cb31933,rg-dev-2,East US,2023-05-14 23:55:00,Storage,Data Lake,meter-storage-7215,Data Lake - East US,East US,691.67,0.0426,20.6256,Microsoft.Storage,Microsoft.KeyVault/vaults,instance-64856,"{""Environment"": ""Development"", ""Owner"": ""team-data"", ""Project"": ""project-6"", ""CostCenter"": ""CC-409""}",MS-AZR-1039,Additional info for Storage,Service info 1 - 69,Service info 2 - 22,Azure Data Lake,Free,USD,1 API Call
